Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,同意声明点击同意✔的同时，您并没有放弃您的合法权益，研究者和瑞尔森大学仍受法律责任和专业义务的管制。 本人已阅读并理解以上信息。本人知道可以在任何时间，不需经任何同意的情况下退出此研究，关闭浏览器即可。,,我认为产品商标上的环保标志是很重要的。,我比较相信产品商标上的环保信息。,我理解环保认证的概念。,我相信个人可以做许多事情来改善环境。,我相信企业、公司可以做很多事情来改善环境。,我认为有必要对时尚产品进行环保认证。,我相信环保认证对买家是有帮助的。,如果可以的话，我会寻求有环保认证的衣服。,只要有可能，我就会购买我认为环保的产品。,我愿意为环保产品付更高的价钱。,我愿意为有环保认证的衣服支付额外费用。,我做好了为环保产品支付更高价格的准备。,我愿意用减少消费支出的方式来保护环境。,保护自然环境提高了我的生活质量。,当我在两件相同的衣服中做选择时，我会买对他人和环境更无害的那一件。,我会避免购买对环境有潜在伤害性的衣服。,支持环境保护这件事使我更加致力于环境保护。,比起其他任何类型的衣服，我更愿意把钱花在生态友好型的衣服上。,我认为生态友好型服装的价格通常高于平均值。,我更喜欢购买环保服装，即使它更贵一些。,我相信一个具有经认证环保标签的服装品牌，是一个被社会所接受的购买品牌。,我宁愿坚持一个众所周知的传统服装品牌，也不愿意尝试生态友好型品牌。,如果我喜欢一个品牌，我不会为了尝试新鲜物品，而轻易去改变对这个品牌的喜爱。,如果环保型服装不是品牌服饰，那对我来说都没什么差别。,我认为环保型服饰，例如有机棉，比传统服饰更具时尚感。,我相信环保服装的质量通常高于其他服装。,我相信国家会对环境产生积极的影响。,支持环境保护让我更具有社会责任感。,我对购买环保服装感到满意，因此我也会购买这种服装。,你认识以下这些流行的纺织品环保标签吗？,,,,,,,以下因素对你的服装购买决策有多重要？,,,,,,,,,,,,,通常我都是我朋友圈里最后一个知道最新设计师和时尚潮流的人。,和我的朋友们相比，我很少买新的流行款式。,通常我都是我朋友圈中最后一个购买新时尚款式的人。,我比其他人更先了解新的时尚款式。,如果我听说了新的时装款式或造型，并且知道可以通过当地的精品店或百货商店买到它们，我会很有兴趣去买。,我会考虑购买新的时尚款式，即使是我之前没有听说过的。,以下因素对你的服装购买决策有多重要？,,,,,,,,你每年花多少钱在服装上？,你的就业状况如何？,性別,你的每年收入水平属于以下哪一栏（以家庭为单位）,你的年龄是?,你的最高学历是什么？,你的婚姻状况如何？
11147453656,214327343,11/15/2019 10:36:47 AM,11/15/2019 10:52:25 AM,223.104.65.1,,,,,1,,2,2,2,2,2,3,2,3,2,3,3,3,2,2,3,2,2,2,3,3,2,4,4,4,2,2,2,2,2,1,2,3,4,5,6,7,2,2,2,2,3,3,2,3,2,2,3,2,2,3,4,4,3,3,3,,,,,,,,,,,,,,,
11147453365,214327343,11/15/2019 10:37:09 AM,11/15/2019 10:46:10 AM,112.97.219.38,,,,,1,,2,2,3,1,1,2,2,3,2,3,3,3,3,2,3,2,2,3,3,3,3,4,2,3,3,3,2,2,2,,,,,,,7,1,1,3,2,2,3,3,3,2,4,3,3,2,2,3,3,4,3,3,3,2,3,1,2,2,1,3,3,1,2,2,1,2,6
11147453314,214327343,11/15/2019 10:37:05 AM,11/15/2019 10:41:10 AM,112.97.163.53,,,,,1,,1,3,2,1,1,1,1,1,1,3,3,3,3,3,3,3,1,3,3,3,3,5,3,5,3,3,1,1,3,,,,,,,7,1,1,1,1,1,1,1,3,1,3,1,1,1,5,3,3,3,5,3,3,3,3,1,3,1,1,3,3,1,2,6,1,5,6
11147453249,214327343,11/15/2019 10:36:40 AM,11/15/2019 10:45:06 AM,112.97.246.1,,,,,1,,1,3,3,1,1,1,1,1,1,3,4,3,1,3,1,2,1,3,2,3,2,3,3,3,2,2,1,1,2,,,,,,,7,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,2,1,1,1,1,1,4,1,2,1,1,2,6
11147452954,214327343,11/15/2019 10:36:54 AM,11/15/2019 10:37:11 AM,117.136.40.75,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147452873,214327343,11/15/2019 10:36:42 AM,11/15/2019 10:45:19 AM,112.97.214.78,,,,,1,,1,3,2,2,1,2,2,3,3,3,3,3,3,3,2,2,2,3,3,2,1,3,2,5,3,3,2,2,3,,,,,,,7,1,1,4,2,3,2,3,5,1,5,2,3,3,4,1,3,5,3,3,3,3,3,2,2,3,2,3,1,1,1,1,1,2,6
11147452771,214327343,11/15/2019 10:36:16 AM,11/15/2019 10:45:29 AM,183.40.36.153,,,,,1,,2,3,2,2,3,2,2,1,2,3,4,4,2,1,2,3,1,3,2,3,3,3,4,3,3,3,2,2,3,,,,,,,7,2,2,2,1,2,3,1,3,2,4,2,2,2,3,2,2,4,4,3,3,2,2,1,1,1,5,2,2,1,2,1,1,2,6
11147452719,214327343,11/15/2019 10:36:29 AM,11/15/2019 10:45:06 AM,223.104.65.44,,,,,1,,2,3,3,2,2,1,2,3,3,3,3,4,2,2,3,3,2,3,2,3,2,3,2,3,3,3,1,3,3,,,,,,,7,1,2,3,2,2,2,2,3,1,3,1,3,2,2,2,2,4,4,4,3,4,3,3,3,3,1,3,2,1,2,1,1,2,6
11147452015,214327343,11/15/2019 10:36:25 AM,11/15/2019 10:41:57 AM,119.124.2.220,,,,,1,,1,2,3,2,2,1,2,2,2,1,5,3,3,2,2,2,2,2,2,4,2,5,3,2,4,5,2,5,2,,,,,,,7,1,1,1,1,1,1,1,1,1,4,1,1,1,3,2,2,3,2,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,6
11147451971,214327343,11/15/2019 10:36:08 AM,11/15/2019 10:50:09 AM,112.96.112.167,,,,,1,,2,2,2,1,2,2,3,3,3,3,3,3,3,3,1,2,1,3,3,4,3,3,3,3,3,3,2,3,3,,2,,,,,,1,2,3,2,3,2,2,3,3,3,2,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,4,1,2,2,1,2,7
11147451795,214327343,11/15/2019 10:28:58 AM,11/15/2019 10:36:50 AM,117.136.40.75,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147451675,214327343,11/15/2019 10:36:18 AM,11/15/2019 10:44:12 AM,117.136.39.207,,,,,1,,1,2,2,1,2,2,2,3,2,3,3,3,3,2,2,2,2,3,3,4,2,4,3,3,3,3,2,2,2,,,,,,,7,1,1,1,1,2,2,2,3,3,3,3,2,2,4,4,4,3,3,3,2,2,2,1,2,1,2,2,2,1,2,7,1,2,6
11147451554,214327343,11/15/2019 10:36:10 AM,11/15/2019 10:42:35 AM,119.124.3.52,,,,,1,,1,3,2,2,2,3,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,,2,3,3,3,3,1,,,4,,,,1,,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,1,3,1,2,6
11147451552,214327343,11/15/2019 10:36:08 AM,11/15/2019 10:44:58 AM,119.124.3.130,,,,,1,,2,3,2,1,3,2,2,2,2,3,2,2,2,1,2,2,2,3,2,3,2,4,3,3,2,3,2,2,2,,2,,,5,,,3,1,2,2,3,3,2,4,3,4,2,2,2,2,2,2,4,3,3,3,2,2,2,2,2,2,2,1,1,2,1,1,2,6
11147451427,214327343,11/15/2019 10:34:58 AM,11/15/2019 10:47:36 AM,183.42.36.23,,,,,1,,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,2,3,1,2,2,2,2,3,2,2,3,1,1,,,,,,,,3,3,3,3,2,2,2,2,1,1,1,1,2,3,2,2,2,2,1,2,3,4,2,3,2,3,4,1,1,2,1,2,6
11147451408,214327343,11/15/2019 10:36:03 AM,11/15/2019 10:43:36 AM,223.104.65.3,,,,,1,,1,1,1,2,1,2,2,2,3,3,2,3,2,2,2,2,2,1,2,2,2,5,4,4,3,3,1,2,2,,,,,,,7,2,2,2,1,2,2,1,3,2,3,2,2,2,3,3,4,3,4,3,2,1,2,2,1,2,2,2,1,1,2,1,1,2,6
11147451328,214327343,11/15/2019 10:36:19 AM,11/15/2019 10:38:31 AM,119.124.3.32,,,,,1,,1,3,3,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11147451190,214327343,11/15/2019 10:35:00 AM,11/15/2019 11:18:18 AM,223.104.65.32,,,,,1,,1,2,1,2,2,1,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,,,3,,,,,3,2,2,3,3,3,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,1,2,5,1,2,4,1,2,7
11147451116,214327343,11/15/2019 10:35:40 AM,11/15/2019 10:44:09 AM,112.97.244.129,,,,,1,,2,2,2,2,3,2,2,2,2,4,4,4,3,1,1,2,2,2,2,3,1,1,3,2,2,,2,2,2,,,,,,,,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,4,3,2,2,3,3,1,1,1,2,1,1,1,1,2,1,1,2,6
11147450943,214327343,11/15/2019 10:35:40 AM,11/15/2019 10:43:16 AM,223.104.65.9,,,,,1,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,3,4,5,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6
11147450718,214327343,11/15/2019 10:31:16 AM,11/15/2019 10:39:59 AM,223.104.65.31,,,,,1,,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147450617,214327343,11/15/2019 10:35:54 AM,11/15/2019 10:38:24 AM,223.104.63.51,,,,,1,,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147450570,214327343,11/15/2019 10:33:59 AM,11/15/2019 10:36:29 AM,14.116.141.253,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147450224,214327343,11/15/2019 10:36:01 AM,11/15/2019 10:51:33 AM,119.124.2.150,,,,,1,,2,2,2,1,1,1,1,2,2,3,3,4,2,2,2,2,2,2,4,3,2,3,2,3,3,3,2,2,2,1,,,,5,,,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,3,2,2,3,3,3,2,3,4,1,1,3,1,2,1,1,2,6
11147449933,214327343,11/15/2019 10:35:30 AM,11/15/2019 10:48:01 AM,117.136.40.74,,,,,1,,2,2,2,1,2,2,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,2,2,,,,,,,7,1,1,1,2,2,2,2,3,2,3,2,2,2,4,2,2,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,6
11147449851,214327343,11/15/2019 10:35:37 AM,11/15/2019 10:44:54 AM,112.97.240.255,,,,,1,,2,3,3,2,2,2,2,4,3,4,4,4,2,2,3,2,2,3,3,4,2,3,2,4,3,3,3,3,3,,,,,,6,,2,2,3,2,2,3,1,3,1,3,1,1,1,3,3,3,3,3,3,3,2,2,2,1,1,1,1,4,1,,1,1,2,6
11147449245,214327343,11/15/2019 10:35:18 AM,11/15/2019 10:48:44 AM,223.104.65.30,,,,,1,,1,3,3,1,3,1,1,1,3,3,3,3,2,1,1,2,1,2,3,3,1,3,4,2,4,1,1,1,3,,,,,,,7,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,7
11147448758,214327343,11/15/2019 10:35:24 AM,11/15/2019 10:42:54 AM,112.97.162.228,,,,,1,,2,2,2,1,1,1,1,2,2,4,3,3,2,2,3,3,3,3,2,3,2,3,2,3,3,2,2,2,3,,,,,,,7,2,1,1,1,1,1,1,2,1,3,1,1,1,3,2,2,3,4,2,3,2,2,2,2,2,1,1,2,1,2,2,1,2,6
11147448699,214327343,11/15/2019 10:35:19 AM,11/15/2019 10:44:02 AM,223.104.65.40,,,,,1,,1,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,2,4,3,4,3,3,2,2,3,,,,,,,7,1,1,1,2,3,2,1,3,2,3,3,2,1,3,3,3,3,3,3,,,,,,,,,,,,,,,
11147448695,214327343,11/15/2019 10:35:19 AM,11/15/2019 10:40:57 AM,112.97.216.107,,,,,1,,1,1,1,1,1,1,1,1,1,3,3,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,2,,,,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,6
11147448369,214327343,11/15/2019 10:28:29 AM,11/15/2019 11:06:17 AM,223.104.65.29,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,2,3,,,,,,,7,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,2,2,2,1,1,2,2,1,2,6
11147448311,214327343,11/15/2019 10:35:26 AM,11/15/2019 10:44:04 AM,119.124.3.142,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,4,3,4,3,3,2,2,3,,,,,,,7,1,1,1,1,2,3,2,3,1,3,2,2,1,3,3,3,3,3,3,2,1,2,1,1,1,1,1,2,1,2,1,1,6,7
11147447348,214327343,11/15/2019 10:33:56 AM,11/15/2019 10:46:30 AM,121.31.247.119,,,,,1,,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,,,,,,,7,2,1,2,2,2,3,2,3,3,3,2,3,3,1,1,1,5,4,4,3,3,2,2,2,2,2,2,1,1,2,1,1,2,6
11147447286,214327343,11/15/2019 10:34:58 AM,11/15/2019 10:42:00 AM,223.104.63.50,,,,,1,,2,3,2,3,2,1,2,2,2,3,5,5,3,3,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,,,,,,,7,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,7
11147447177,214327343,11/15/2019 10:33:49 AM,11/15/2019 10:35:29 AM,223.104.65.13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147447043,214327343,11/15/2019 10:34:36 AM,11/15/2019 10:43:46 AM,183.39.40.235,,,,,1,,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,4,3,3,3,3,3,1,,,,,,,1,3,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,6
11147447035,214327343,11/15/2019 10:34:41 AM,11/15/2019 10:43:06 AM,223.104.65.23,,,,,1,,2,3,2,4,2,2,1,2,2,5,5,5,3,1,2,2,2,2,3,4,3,3,3,3,3,3,2,3,4,,,,,,,7,3,1,1,1,1,3,2,3,2,4,2,3,3,3,4,4,,3,3,2,2,2,2,2,3,2,3,4,1,2,1,1,2,7
11147446990,214327343,11/15/2019 10:30:32 AM,11/15/2019 10:45:43 AM,14.30.31.145,,,,,1,,2,3,3,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,3,2,1,3,3,3,3,2,1,2,3,,,,,,,7,2,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,3,3,6,1,2,1,1,2,6
11147446729,214327343,11/15/2019 10:34:37 AM,11/15/2019 10:42:16 AM,223.104.64.234,,,,,1,,1,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,,,3,,,6,,3,2,2,2,2,2,2,3,3,3,2,3,2,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6
11147446671,214327343,11/15/2019 10:35:04 AM,11/15/2019 10:44:58 AM,112.97.247.152,,,,,1,,1,2,2,2,2,2,1,3,2,4,3,4,3,3,2,3,2,3,3,4,2,3,2,3,3,2,2,3,3,1,2,,,5,6,,1,1,1,2,2,1,1,3,2,3,1,3,1,3,2,2,3,3,3,2,3,3,3,3,3,3,2,1,1,2,1,1,2,6
11147446623,214327343,11/15/2019 10:34:50 AM,11/15/2019 11:17:54 AM,223.104.64.42,,,,,1,,1,2,1,1,1,2,1,1,3,3,3,3,2,1,1,2,2,3,3,3,2,4,3,4,4,3,1,1,3,,,3,,,,,1,1,2,2,3,2,1,4,4,4,4,2,1,3,3,3,3,2,3,3,1,2,1,1,2,1,2,5,1,2,1,1,2,6
11147446233,214327343,11/15/2019 10:35:00 AM,11/15/2019 10:44:58 AM,119.124.3.75,,,,,1,,1,3,2,2,3,2,2,2,2,3,3,3,3,1,2,2,2,2,3,2,2,3,3,3,3,3,1,1,3,,,,,,,7,2,3,2,2,3,2,1,3,3,3,2,3,3,4,3,4,4,4,3,4,3,3,2,2,2,3,3,1,1,2,1,1,2,6
11147445910,214327343,11/15/2019 10:34:54 AM,11/15/2019 10:39:14 AM,119.124.3.68,,,,,1,,1,1,1,1,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,3,3,3,3,3,2,3,3,,,,,5,,,2,2,2,2,3,2,2,3,1,3,3,2,2,3,3,3,3,3,3,2,2,2,1,1,1,1,1,4,1,1,2,1,2,7
11147445352,214327343,11/15/2019 10:33:52 AM,11/15/2019 10:51:16 AM,119.124.3.162,,,,,1,,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,3,3,3,3,1,2,1,2,,,,,,,7,1,1,1,1,2,3,2,3,2,3,2,2,2,3,2,2,3,4,4,3,2,2,2,2,3,2,3,1,1,1,,1,2,7
11147444873,214327343,11/15/2019 10:34:09 AM,11/15/2019 10:54:44 AM,223.104.65.35,,,,,1,,1,1,2,2,2,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,,,3,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,6
11147444522,214327343,11/15/2019 10:33:30 AM,11/15/2019 10:42:16 AM,223.104.65.17,,,,,1,,1,1,1,1,1,1,1,,1,3,3,3,2,1,2,3,2,3,3,2,3,3,3,3,3,3,2,2,2,,,3,,,,,1,1,1,1,1,1,1,3,1,3,1,1,1,3,3,3,3,3,4,2,1,1,1,1,1,1,1,2,1,2,2,1,2,6
11147444320,214327343,11/15/2019 10:33:44 AM,11/15/2019 10:46:34 AM,183.42.50.65,,,,,1,,2,3,2,1,1,2,2,2,2,3,3,3,2,3,3,3,2,3,3,3,2,4,3,4,3,2,2,2,3,1,,,,,,,2,1,3,2,4,2,2,4,4,4,3,4,3,3,3,3,3,3,2,3,3,3,2,1,1,2,3,2,1,2,4,1,2,6
11147444154,214327343,11/15/2019 10:33:56 AM,11/15/2019 10:53:13 AM,119.124.3.215,,,,,1,,2,3,2,1,1,2,2,2,2,3,3,3,2,1,1,1,1,1,3,3,3,4,5,4,4,3,1,1,1,,,,,,,7,1,1,1,1,1,2,2,4,2,3,2,2,2,1,1,1,5,5,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,6
11147444150,214327343,11/15/2019 10:33:45 AM,11/15/2019 10:39:39 AM,112.97.219.188,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,6
11147444037,214327343,11/15/2019 10:33:58 AM,11/15/2019 10:38:26 AM,112.97.166.135,,,,,1,,3,3,4,2,3,3,4,5,5,4,3,1,1,2,2,1,1,1,1,3,1,3,1,1,1,1,1,2,2,1,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,1,2,1,2,2,1,1,2,1,3,2,1,1,2,6
11147443771,214327343,11/15/2019 10:34:16 AM,11/15/2019 10:44:12 AM,223.104.65.26,,,,,1,,2,3,3,3,2,2,2,2,3,3,4,3,2,3,2,3,2,2,3,3,2,3,2,3,3,2,2,2,2,,,3,,,,,3,2,2,2,3,3,3,2,3,3,2,2,2,3,2,2,2,3,3,2,2,2,3,2,3,3,2,3,1,1,3,1,2,6
11147443489,214327343,11/15/2019 10:33:47 AM,11/15/2019 11:13:52 AM,119.124.3.251,,,,,1,,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,7,2,2,2,2,2,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,6
11147443389,214327343,11/15/2019 10:33:22 AM,11/15/2019 11:33:51 AM,112.97.248.231,,,,,1,,1,2,2,2,2,3,3,3,2,4,3,4,2,3,3,2,2,3,3,4,3,3,2,3,3,3,2,3,3,,,,,,,7,1,2,3,2,3,2,1,3,3,2,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,5,5,2,8,,,
11147443129,214327343,11/15/2019 10:33:33 AM,11/15/2019 12:06:59 PM,223.104.65.44,,,,,1,,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,2,2,4,1,3,3,3,3,3,3,1,2,2,2,,,,4,,,,1,1,3,2,3,2,2,3,1,4,2,3,2,3,3,4,2,3,2,3,3,3,2,3,2,3,2,2,1,2,1,1,2,7
11147443025,214327343,11/15/2019 10:33:44 AM,11/15/2019 10:38:27 AM,112.97.218.234,,,,,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,3,1,2,6
11147443004,214327343,11/15/2019 10:33:51 AM,11/15/2019 10:38:50 AM,119.124.2.96,,,,,1,,1,2,3,1,1,1,1,1,1,3,3,3,3,1,3,2,1,1,1,4,2,3,3,4,3,3,3,1,2,,,,,,,7,1,1,2,2,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,2,6
11147442979,214327343,11/15/2019 10:33:58 AM,11/15/2019 10:39:27 AM,117.136.39.200,,,,,1,,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,3,2,2,2,1,2,2,1,1,1,,,3,,,,,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,3,3,2,2,2,1,1,1,1,1,1,3,1,1,1,1,2,7
11147442912,214327343,11/15/2019 10:34:02 AM,11/15/2019 10:38:36 AM,223.104.63.57,,,,,1,,1,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,3,2,3,3,3,3,3,2,2,3,,,,,,,7,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6
11147442829,214327343,11/15/2019 10:30:18 AM,11/15/2019 10:42:06 AM,223.104.65.39,,,,,1,,1,3,1,1,1,1,1,2,2,3,3,3,1,1,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147442364,214327343,11/15/2019 10:33:37 AM,11/15/2019 10:44:56 AM,223.104.63.49,,,,,1,,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,,2,2,2,2,2,1,1,2,2,2,2,1,2,4,4,4,3,3,2,2,2,3,2,2,2,2,2,4,1,2,1,1,2,6
11147441115,214327343,11/15/2019 10:33:08 AM,11/15/2019 10:33:42 AM,117.136.40.55,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147440906,214327343,11/15/2019 10:32:57 AM,11/15/2019 10:42:15 AM,119.124.3.224,,,,,1,,2,4,3,3,2,2,3,3,2,4,3,3,2,1,2,3,2,3,2,4,2,4,4,4,3,3,1,2,3,,,,,,,7,2,2,2,2,3,2,2,4,2,3,4,3,2,2,1,1,4,5,5,3,1,2,3,2,3,2,2,2,1,2,1,1,2,6
11147440729,214327343,11/15/2019 10:32:58 AM,11/15/2019 10:59:16 AM,117.136.40.63,,,,,1,,1,2,2,3,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,2,5,3,3,2,3,2,3,3,,,,,,,7,2,1,3,2,3,2,3,3,3,3,2,3,2,3,3,3,3,4,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,6
11147440641,214327343,11/15/2019 10:32:56 AM,11/15/2019 10:52:42 AM,223.104.65.44,,,,,1,,2,2,2,2,2,2,2,1,1,2,2,3,2,2,1,2,2,2,3,2,2,2,2,3,2,5,2,2,2,,,3,,,,,1,2,2,2,2,2,1,3,2,3,2,3,1,2,2,2,3,3,3,3,3,2,2,2,2,1,2,2,1,2,1,1,2,6
11147440548,214327343,11/15/2019 10:32:50 AM,11/15/2019 10:40:56 AM,183.37.170.38,,,,,1,,1,2,2,1,1,1,1,1,2,3,3,3,1,1,2,1,1,3,3,3,2,4,4,4,4,4,2,2,3,,,,,,,7,1,1,1,1,1,3,2,4,1,3,1,2,2,4,2,4,3,3,4,3,1,1,1,1,1,1,1,3,1,2,1,1,2,6
11147440543,214327343,11/15/2019 10:33:04 AM,11/15/2019 10:38:31 AM,112.97.218.48,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,1,3,1,1,1,2,3,2,3,4,3,3,3,,,3,,,,,3,2,1,1,1,1,1,1,2,2,3,3,1,2,2,1,1,2,3,2,2,2,3,2,3,3,1,2,1,2,1,1,2,6
11147440340,214327343,11/15/2019 10:31:50 AM,11/15/2019 11:05:12 AM,119.124.3.127,,,,,1,,2,3,3,3,1,3,1,3,1,3,2,3,3,2,1,3,3,3,2,3,4,3,2,1,3,3,2,2,4,1,,,,5,,,2,3,4,4,3,2,3,4,3,2,3,3,4,3,3,2,3,5,4,,,,,,,,,,,,,,,
11147440308,214327343,11/15/2019 10:31:30 AM,11/15/2019 10:43:18 AM,117.136.40.59,,,,,1,,1,3,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147440197,214327343,11/15/2019 10:31:40 AM,11/15/2019 10:47:03 AM,119.124.2.17,,,,,1,,2,2,2,1,1,2,2,2,1,3,3,3,2,2,3,2,2,3,3,3,2,3,2,3,3,2,2,2,3,,,,,,,7,1,1,1,1,2,2,2,2,1,3,2,3,2,2,3,2,3,3,3,2,1,1,2,2,2,3,2,3,1,2,1,1,2,6
11147440008,214327343,11/15/2019 10:31:33 AM,11/15/2019 10:39:04 AM,117.136.40.75,,,,,1,,1,2,2,3,1,2,2,3,2,3,4,4,2,1,4,1,3,1,1,1,2,2,3,2,2,1,3,1,1,,,,,,,7,1,1,2,3,3,2,1,2,2,1,2,3,1,3,4,3,3,3,3,2,2,,3,3,1,4,3,3,1,2,4,1,2,7
